"","num_patches","max_area","pct_cover","mean_dis_w_0","mean_dis_no_0","median_dis","num_zeros","max_dis"
"663",3,0.332,0.293189524372307,0.0870121084345296,0.123491496500894,0.0638891107792999,2954,0.374583151281263
"664",4,0.332,0.180407995322944,0.147664349173127,0.180739717470168,0.138396743596944,1830,0.488923498907479
"665",1,0.334,0.299932,0.120641822394214,0.172542652165638,0.0890757461530052,3008,0.51418441268861
"666",2,0.334,0.215813246792189,0.226140480601813,0.287747144168231,0.210233012655641,2141,0.725714410709094
"667",3,0.334,0.521655168409259,0.052016807490171,0.106723035474294,0,5126,0.41758561440816
"668",4,0.334,0.362778775068285,0.0764575005816994,0.118649131877249,0.0403183332832502,3556,0.396529141080601
"669",1,0.336,0.24199995153842,0.22254180831934,0.29254871607643,0.20870694963254,2393,0.745390787209953
"670",2,0.336,0.389578142050625,0.0934667998720515,0.152798430394068,0.0549401179337892,3883,0.416799362418805
"671",3,0.336,0.326735051267915,0.111571391450087,0.165609902701628,0.0753363140855911,3263,0.5368437661125
"672",4,0.336,0.452146614663542,0.0931160500231435,0.171137750456062,0.0183977495361283,4559,0.496354524171608
"673",1,0.338,0.174278496013728,0.254867712911666,0.308519202168825,0.223144961019128,1739,0.738360581466723
"674",2,0.338,0.238321961851981,0.144321380978271,0.189821624330226,0.126708855100002,2397,0.537779765189927
"675",3,0.338,0.517049126846565,0.060491708993636,0.126737290998609,0,5227,0.371913763744447
"676",4,0.338,0.354597311090123,0.108840891660014,0.167757231288555,0.0674192351598993,3512,0.482608856714764
"677",1,0.34,0.23358,0.134868089078465,0.177668408745179,0.121446887249323,2409,0.483315717699772
"678",2,0.34,0.211478682184301,0.132283423762034,0.168107032357395,0.115303066072623,2131,0.469170018153825
"679",3,0.34,0.204307711393755,0.163494597120063,0.206146257874245,0.148736373043751,2069,0.586536497417514
"680",4,0.34,0.45299953278938,0.04974900879229,0.0912658389144927,0.0126460082160289,4549,0.322792595500867
"681",1,0.342,0.0825699111659496,0.342649614811562,0.373704455024062,0.33319776936563,831,0.869017059362601
"682",2,0.342,0.0797666403923434,0.242538615842748,0.263686253362414,0.235496737737,802,0.721590137498863
"683",3,0.342,0.217113675341088,0.145735761794071,0.185367287959897,0.122855590562948,2138,0.582954394073562
"684",4,0.342,0.460281219291639,0.0467394428934368,0.0859813151093392,0.0102101834276922,4564,0.339253550283067
"685",1,0.344,0.25088592012984,0.229045064850581,0.30506801391926,0.2140378228208,2492,0.777224195967957
"686",2,0.344,0.229972968253176,0.137565730828536,0.179425760830228,0.104440463863606,2333,0.511349393812409
"687",3,0.344,0.227538196946631,0.152250790748312,0.19534358576894,0.137866574855627,2206,0.572258016408801
"688",4,0.344,0.459819689701154,0.0701843934203494,0.129682914671747,0.018771635498624,4588,0.346007975000111
"689",1,0.346,0.0683727508282253,0.374555342813063,0.400294263987456,0.372103257365731,643,0.922307415725696
"690",2,0.346,0.0824961271082119,0.240135007841248,0.261584975861925,0.215864181788217,820,0.748311181201342
"691",3,0.346,0.4127515663729,0.0641510522759208,0.109547561946586,0.0250310221262883,4144,0.33808999439021
"692",4,0.346,0.329551048632094,0.154804812628699,0.229170707074314,0.10239043451058,3245,0.614157053263556
"693",1,0.348,0.121861532714366,0.355343751906728,0.403937424015833,0.364236320911073,1203,0.93541417601738
"694",2,0.348,0.0157812639311,0.329714898058961,0.335280555276552,0.330145050517089,166,0.786829283794064
"695",3,0.348,0.139162396965695,0.243601551483545,0.283257618004122,0.215880681899498,1400,0.72473027845916
"696",4,0.348,0.555696786928809,0.0413490859444105,0.0942536720866435,0,5613,0.353172967583768
"697",1,0.35,0.297053241040873,0.177722314871636,0.253490678750016,0.150208949654577,2989,0.671882978692241
"698",2,0.35,0.184757150599124,0.182547304565368,0.222972156547414,0.171187528506024,1813,0.571856143098949
"699",3,0.35,0.346512940461356,0.103565105782994,0.156537342477319,0.0490101780999196,3384,0.550742392147599
"700",4,0.35,0.411489112068868,0.0790268506582874,0.134651304580486,0.0285185019798696,4131,0.508186865987714
"701",1,0.352,0.24311235448798,0.207623017853277,0.274560986317479,0.173707231727652,2438,0.709829829186261
"702",2,0.352,0.178557050611419,0.208549583861782,0.253988045136746,0.159215836577511,1789,0.662039678845217
