"","mean.D75","mean.D150","mean.D300","mean.D500","mean.D700","mean.D1000","mean.D1300","mean.D1600","mean.D2000","mean.D3000","mean.D4000","x","y","area"
"62.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,7000,8833.19527256116
"62.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,7000,11108.0431265421
"63.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,6900,9105.87262501568
"63.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,6900,10835.3489096388
"64.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,6800,9350.2331391722
"64.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,6800,10591.000843551
"65.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,6700,10418.5128357261
"65.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,6700,9522.7383631058
"66.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,6600,10389.8178827427
"66.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,6600,9551.42810368538
"67.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,6500,9344.17413490638
"67.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,6500,10597.0490331315
"68.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,6400,11214.5900259316
"68.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,6400,8726.60137392953
"69.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,6300,12499.5331332348
"69.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,6300,7441.41773881018
"70.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,6200,13875.4156237505
"70.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,6200,6065.61561727524
"71.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,6100,14475.2930232584
"71.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,6100,5464.98714597151
"72.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,6000,14029.151100684
"72.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,6000,5911.3856992349
"73.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,5900,13491.2476134896
"73.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,5900,6449.0879056491
"74.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,5800,13004.0885489918
"74.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,5800,6936.59487718716
"75.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,5700,12798.2436892651
"75.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.339588463306427,-400,5700,7142.21165903285
"76.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,5600,12564.5262502246
"76.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.516735851764679,-400,5600,7376.20802313834
"77.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,5500,12333.7124272808
"77.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.228281691670418,-400,5500,7607.32167984173
"78.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,5400,12182.105878517
"78.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.187203779816628,-400,5400,7758.72670867294
"79.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.164646700024605,-400,5300,8246.02194554359
"79.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,5300,11695.1484153941
"80.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.10036401450634,-400,5200,8823.72198443487
"80.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,5200,11117.4623879492
"81.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0953057482838631,0.19056636095047,0.667952835559845,0.99920243024826,-400,5100,9656.35564872995
"81.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,5100,10284.8578746468
"82.4",-9999,0.227123022079468,0.677489519119263,0.674412548542023,1.08743572235107,1.34479165077209,1.40771806240082,1.53355967998505,1.95234680175781,2.86374115943909,3.55364751815796,-400,5000,10501.4751362875
"82.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,5000,9439.73939137906
"83.4",-9999,0.0791360959410667,0.506270706653595,0.794990718364716,0.93953812122345,1.12565171718597,1.5574871301651,1.7651549577713,1.86350607872009,2.13770198822021,2.52331924438477,-400,4900,11249.2499503493
"83.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,4900,8691.98262416571
"84.4",-9999,-9999,-9999,-9999,1.15036773681641,0.250411987304688,0.984547734260559,0.623701333999634,1.05962204933167,1.14503049850464,1.28347504138947,-400,4800,11742.4070719145
"84.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,4800,8198.8275548704
"85.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,4700,12004.2291862443
"85.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,4700,7936.76665937528
"86.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,4600,11906.7270689085
"86.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,4600,8034.51973328367
"87.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,4500,11692.1958995797
"87.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,4500,8249.00874313712
"88.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,4400,11417.2518369034
"88.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,4400,8523.89495621994
"89.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,4300,8833.92502905801
"89.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,4300,11107.3395008445
"90.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,4200,10890.3136331514
"90.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,4200,9050.9192161113
"91.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,4100,9211.24597162753
"91.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,4100,10729.9759986028
"92.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,4000,9373.83759563044
"92.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,4000,10567.412624754
"93.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,3900,9512.69606862962
"93.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,3900,10428.5535302684
"94.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,3800,10284.8775029927
"94.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,3800,9656.37034517527
"95.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,3700,10121.5987777971
"95.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,3700,9819.65093411505
"96.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,3600,9997.85002739727
"96.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,3600,9943.39743114635
"97.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,3500,9734.52763350308
"97.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,3500,10206.7193519957
"98.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,3400,9477.00850009918
"98.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,3400,10464.2309127077
"99.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,3300,10730.1753387377
"99.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,3300,9211.06317670271
"100.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,3200,11063.7559202611
"100.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,3200,8877.46555829421
"101.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,3100,11444.3941189423
"101.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,3100,8496.80012695864
"102.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,3000,11892.3550661132
"102.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,3000,8048.82788274437
"103.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,2900,12450.1316675991
"103.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,2900,7490.71630772948
"104.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,2800,6850.2450850755
"104.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,2800,13090.3796285205
"105.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,2700,6207.22788985819
"105.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,2700,13733.6060679592
"106.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,2600,5458.78462901339
"106.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,400,2600,14481.0346693322
"107.4",-9999,-9999,-9999,-9999,-9999,0.0604095458984375,0.358097076416016,0.585838556289673,0.836693048477173,1.3297233581543,0.345443695783615,400,2500,14655.4668340199
"107.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,2500,5284.95679609105
"108.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,2400,5665.13003779948
"108.4.1",-9999,-9999,-9999,0.227237716317177,0.196098327636719,0.133456289768219,0.362448900938034,0.556071281433105,0.752877354621887,1.21112525463104,1.40387690067291,400,2400,14275.0892269611
"109.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,2300,6891.94973801449
"109.4.1",-9999,-9999,0.412020117044449,0.71307897567749,0.961491346359253,1.29662644863129,1.58917164802551,1.82411050796509,1.81645011901855,2.18575215339661,2.58208250999451,400,2300,13049.0092307515
"110.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.112106323242188,-400,2200,8435.22614314035
"110.4.1",-9999,-9999,0.224648922681808,0.316076219081879,0.615620672702789,0.911723911762238,1.19018447399139,1.36708760261536,1.61767566204071,2.11112761497498,2.42375302314758,400,2200,11505.7967023589
"111.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.290651917457581,-400,2100,10010.5180701204
"111.4.1",-9999,-9999,-9999,0.120843797922134,0.242724686861038,0.449493676424026,0.694149494171143,0.910013735294342,1.15159249305725,1.62340342998505,1.9986674785614,400,2100,9930.62428434566
"112.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.273787438869476,-400,2000,11618.733038459
"112.4.1",-9999,-9999,-9999,-9999,0.0961797088384628,0.170650899410248,0.38297301530838,0.572795331478119,0.77616423368454,1.12534844875336,1.45102429389954,400,2000,8322.21228276193
"113.4",-9999,-9999,-9999,-9999,0.213851913809776,0.590927124023438,0.882339477539062,1.11405944824219,1.36464691162109,2.17433595657349,1.01852107048035,-400,1900,13259.1046508178
"113.4.1",-9999,-9999,-9999,-9999,-9999,0.0564801245927811,0.190727010369301,0.327859252691269,0.434491276741028,0.727560102939606,1.00469172000885,400,1900,6681.78766033426
"114.4",-9999,-9999,-9999,-9999,0.213851928710938,0.871567904949188,1.16298019886017,1.39470493793488,1.64529001712799,2.15452694892883,0.532789945602417,-400,1800,15173.5987451784
"114.4.1",-9999,-9999,-9999,-9999,-9999,0.0724561884999275,0.0414155684411526,0.0908509865403175,0.191802933812141,0.352007627487183,0.680941998958588,400,1800,4765.2162274681
"115.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,1700,16513.7639975697
"115.4.1",-9999,-9999,-9999,-9999,-9999,-9999,0.0260951705276966,0.070098377764225,0.152321636676788,0.466856986284256,0.874082326889038,400,1700,3424.87858704105
"116.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,1600,16997.9162202552
"116.4.1",-9999,-9999,-9999,-9999,-9999,-9999,0.0418405085802078,0.0904106870293617,0.173790723085403,0.622581303119659,1.07193064689636,400,1600,2938.94430113584
"117.4",-9999,-9999,-9999,-9999,-9999,0.029937744140625,0.0388670861721039,0.104764796793461,0.264328330755234,0.784559607505798,1.25756287574768,400,1500,4056.68101456761
"117.4.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,1500,15882.6205129251
"118.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,1400,14671.8319183514
"118.4.1",-9999,-9999,-9999,-9999,-9999,0.0391498394310474,0.114402428269386,0.25233992934227,0.493253856897354,1.05422842502594,1.54462587833405,400,1400,5267.05419734865
"119.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,1300,13504.9007295258
"119.4.1",-9999,-9999,-9999,-9999,-9999,0.0261951684951782,0.23739293217659,0.441241502761841,0.688385128974915,1.14269030094147,1.4886702299118,400,1300,6435.78211141005
"120.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,1200,12963.7691651434
"120.4.1",-9999,-9999,-9999,0.230445846915245,0.451973915100098,0.168851777911186,0.269800156354904,0.489789307117462,0.683586657047272,1.09717869758606,1.60838973522186,400,1200,6977.05851200968
"121.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,1100,12820.6094053797
"121.4.1",-9999,-9999,0.446043133735657,0.417485445737839,0.61664342880249,0.636682212352753,0.726632118225098,0.956588327884674,1.19046831130981,1.77865302562714,2.30654740333557,400,1100,7120.33782619238
"122.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,1000,13018.8989232183
"122.4.1",-9999,-9999,0.232594028115273,0.451452225446701,0.667957186698914,0.899548530578613,1.1477324962616,1.37494945526123,1.64050364494324,2.2202832698822,2.75051069259644,400,1000,6921.92115823925
"123.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,900,13377.0048191398
"123.4.1",-9999,-9999,0.126936241984367,0.324220657348633,0.542245209217072,0.76739490032196,0.920860946178436,1.15039002895355,1.41628289222717,1.99452459812164,2.52612447738647,400,900,6563.46652667597
"124.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,800,13434.4780686758
"124.4.1",-9999,-9999,0.246309041976929,0.1872378885746,0.499592661857605,0.824812829494476,1.09858334064484,1.29680490493774,1.56245768070221,2.13968849182129,2.67231154441833,400,800,6506.56714656949
"125.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,700,13245.9908967167
"125.4.1",0.23333914577961,0.340206056833267,0.385600835084915,0.491243451833725,0.659739673137665,0.837307095527649,0.934151530265808,1.10927045345306,1.3753650188446,1.95316922664642,2.48740458488464,400,700,6694.79516401887
"126.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,600,12614.0439440254
"126.4.1",0.292044401168823,0.531568706035614,0.710021495819092,0.932109534740448,1.13080215454102,1.22011387348175,1.38791918754578,1.58620464801788,1.853924036026,2.43383884429932,2.97017359733582,400,600,7326.98054817878
"127.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-400,500,11815.2384255156
"127.4.1",-9999,-9999,-9999,0.0549049377441406,0.170375391840935,0.504865109920502,0.805359601974487,1.05250191688538,1.27022767066956,1.77958500385284,2.21899056434631,400,500,8125.93156339787
"128.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.65410715341568,1.54371821880341,0.676660776138306,-400,400,10975.9445224013
"128.4.1",-9999,-9999,-9999,-9999,0.169229909777641,0.513818144798279,0.62916886806488,0.652693271636963,0.86635023355484,1.29256892204285,1.362459897995,400,400,8965.2869305592
"129.4",-9999,-9999,0.149774834513664,0.474164485931396,0.806661546230316,0.922529339790344,0.826424241065979,0.996274352073669,1.22798907756805,1.53426098823547,1.6465950012207,400,300,10676.6137849689
"129.4.1",-9999,0.680724382400513,0.716930627822876,0.896864116191864,1.30993914604187,1.70627772808075,2.00620913505554,1.69313406944275,1.02064204216003,1.81332814693451,1.84877705574036,-400,300,9264.82382322662
"130.4",0.299824416637421,0.579483211040497,0.744132220745087,0.789708852767944,0.923869669437408,1.02950286865234,1.1720654964447,1.43065905570984,1.72779452800751,2.32070016860962,2.92105579376221,400,200,10473.8489449024
"130.4.1",-9999,0.68247127532959,0.718073606491089,0.656827390193939,0.932694554328918,1.36235916614532,1.52281367778778,1.90402317047119,2.186927318573,2.22952079772949,2.36480712890625,-400,200,9466.77101277746
"2.5",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,500,13000,9078.67268674076
"2.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-500,13000,10861.9325027689
"3.5",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-500,12900,12313.9682799149
"3.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,500,12900,7627.33644979261
"4.5",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,500,12800,9012.78701201826
"4.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-500,12800,10928.4549511559
"5.5",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-500,12700,10078.3993771803
"5.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,500,12700,9862.82964122482
"6.5",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,500,12600,10743.1741626095
"6.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-500,12600,9198.03212836385
"7.5",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,500,12500,11696.0341092609
"7.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.171447351574898,-500,12500,8245.07446586154
"8.5",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,500,12400,12785.7086035497
"8.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.313814908266068,-500,12400,7155.26044777595
"9.5",-9999,-9999,-9999,-9999,-9999,-9999,0.919357240200043,1.22382354736328,1.57249450683594,2.30393218994141,2.83799719810486,500,12300,14052.1610185392
"9.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.139090850949287,0.480110049247742,-500,12300,5888.15502100997
"10.5",-9999,-9999,0.42166206240654,0.926615536212921,0.416522532701492,0.712682545185089,0.898248016834259,0.857575476169586,1.1952497959137,1.8630143404007,2.37667751312256,500,12200,15037.2669311399
"10.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.177688106894493,0.650932431221008,-500,12200,4902.05316493288
"11.5",-9999,0.417142808437347,0.626310408115387,0.728353083133698,1.08112132549286,1.20784652233124,1.56289207935333,1.2754213809967,1.32541680335999,1.33850336074829,1.66676008701324,500,12100,15407.6798102483
"11.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.172799825668335,0.615764379501343,-500,12100,4531.77790379804
"12.5",-9999,0.669587016105652,0.944708108901978,1.21812510490417,1.51609873771667,1.75903677940369,1.88636827468872,2.07617974281311,1.99969625473022,2.38471031188965,2.71217465400696,500,12000,15697.3926147614
"12.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.152526542544365,0.567191660404205,-500,12000,4240.31375487777
"13.5",0.186847478151321,0.576036214828491,0.700286328792572,1.03952598571777,1.05558979511261,0.963089108467102,1.17663168907166,1.44540143013,1.76121246814728,2.44555020332336,2.94943952560425,500,11900,14887.9717971254
"13.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.198255524039268,0.581162869930267,-500,11900,5052.03968049446
"14.5",0.257156372070312,0.289424151182175,0.397300839424133,0.712179601192474,0.825147092342377,0.586143434047699,0.908233284950256,1.16974973678589,1.50853872299194,2.00239682197571,2.42043471336365,500,11800,14578.7612646874
"14.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.322444707155228,0.681527554988861,-500,11800,5360.5191128538
"15.5",-9999,-9999,-9999,-9999,-9999,-9999,1.06500244140625,0.119674682617188,0.46710205078125,1.19973754882812,1.77627563476562,500,11700,13909.1329031698
"15.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.103904210031033,0.429563611745834,-500,11700,6031.3798182914
"16.5",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,500,11600,13746.7665681969
"16.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0904083251953125,0.384201049804688,-500,11600,6193.75864390284
"17.5",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,500,11500,13930.2462765072
"17.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-500,11500,6010.52093116567
"18.5",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,500,11400,14778.3274505027
"18.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-500,11400,5161.90368779749
"19.5",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,500,11300,15755.6905626804
"19.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-500,11300,4185.01630999707
"20.5",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,500,11200,15651.52532994
"20.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-500,11200,4289.2175658159
"21.5",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,500,11100,14343.0913967192
"21.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-500,11100,5597.65029606596
"22.5",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,500,11000,13391.9810994267
"22.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-500,11000,6548.99677796662
"23.5",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,500,10900,13190.3983521909
"23.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-500,10900,6750.61241305247
"24.5",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,500,10800,13451.4034699313
"24.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-500,10800,6489.50772340968
"25.5",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,500,10700,13959.550915882
"25.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-500,10700,5981.13190466911
"26.5",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-500,10600,5322.31911305338
"26.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,500,10600,14617.9830697589
"27.5",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-500,10500,4810.2093969509
"27.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,500,10500,15130.2064603716
"28.5",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,500,10400,15572.0422587544
"28.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-500,10400,4367.31883281469
"29.5",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-500,10300,4874.91733849421
"29.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,500,10300,15065.7364137955
"30.5",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-500,10200,5721.49446522444
"30.5.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,500,10200,14218.7873018794
"31.5",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-500,10100,7359.43270821869
