"","Cover","distance","area","lat_dist","Zones","Value"
"12747",0.5,9280,326.760516172275,180,0,0
"12748",0.5,9280,473.52366540581,-180,0,0
"12749",0.5,9260,299.767259964719,180,0,0
"12750",0.5,9260,500.513507998548,-180,0,0
"12751",0.5,9240,269.513331560418,180,0,0
"12752",0.5,9240,530.752414144576,-180,0,0
"12753",0.5,9220,578.802524439059,-180,0,0
"12754",0.5,9220,221.38345767092,180,0,0
"12755",0.5,9200,222.712692256086,180,0,0
"12756",0.5,9200,577.501894300804,-180,0,0
"12757",0.5,9180,233.946153968573,180,0,0
"12758",0.5,9180,566.293718035333,-180,0,0
"12759",0.5,9160,247.805654646829,180,0,0
"12760",0.5,9160,552.439961787313,-180,0,0
"12761",0.5,9140,262.231792313512,180,0,0
"12762",0.5,9140,538.026836284436,-180,0,0
"12763",0.5,9120,272.352548131254,180,0,0
"12764",0.5,9120,527.901642391924,-180,0,0
"12765",0.5,9100,277.531296726316,180,0,0
"12766",0.5,9100,522.721698432229,-180,0,0
"12767",0.5,9080,277.427221308928,180,0,0
"12768",0.5,9080,522.82068157848,-180,0,0
"12769",0.5,9060,276.80786750745,180,0,0
"12770",0.5,9060,523.43738517398,-180,0,0
"12771",0.5,9040,284.417832547799,180,0,0
"12772",0.5,9040,515.840643897653,-180,0,0
"12773",0.5,9020,288.194420257118,180,0,0
"12774",0.5,9020,512.069975014776,-180,0,0
"12775",0.5,9000,290.791771665681,180,0,0
"12776",0.5,9000,509.47767458763,-180,0,0
"12777",0.5,8980,290.19610657962,180,0,0
"12778",0.5,8980,510.078209527768,-180,0,0
"12779",0.5,8960,285.853200816549,180,0,0
"12780",0.5,8960,514.417529311497,-180,0,0
"12781",0.5,8940,279.534902222455,180,0,0
"12782",0.5,8940,520.734272236936,-180,0,0
"12783",0.5,8920,275.125715848524,180,0,0
"12784",0.5,8920,525.143722959328,-180,0,0
"12785",0.5,8900,527.4910511286,-180,0,0
"12786",0.5,8900,272.759729104117,180,0,0
"12787",0.5,8880,277.957142257597,180,0,0
"12788",0.5,8880,522.289053828456,-180,0,0
"12789",0.5,8860,304.726262557786,180,0,0
"12790",0.5,8860,495.551179126836,-180,0,0
"12791",0.5,8840,319.257318596356,180,0,0
"12792",0.5,8840,481.027398846578,-180,0,0
"12793",0.5,8820,329.224087382667,180,0,0
"12794",0.5,8820,471.062129292171,-180,0,0
"12795",0.5,8800,332.967885492835,180,0,0
"12796",0.5,8800,467.317567782477,-180,0,0
"12797",0.5,8780,330.78755935654,180,0,0
"12798",0.5,8780,469.498402648838,-180,0,0
"12799",0.5,8760,324.385148094967,180,0,0
"12800",0.5,8760,475.899784218753,-180,0,0
"12801",0.5,8740,482.711073309882,-180,0,0
"12802",0.5,8740,317.570549465716,180,0,0
"12803",0.5,8720,314.90780131286,180,0,0
"12804",0.5,8720,485.369622836122,-180,0,0
"12805",0.5,8700,317.796970398631,180,0,0
"12806",0.5,8700,482.476112052798,-180,0,0
"12807",0.5,8680,337.641331991996,180,0,0
"12808",0.5,8680,462.640735010384,-180,0,0
"12809",0.5,8660,367.330385482288,180,0,0
"12810",0.5,8660,432.959215295268,-180,0,0
"12811",0.5,8640,405.447329606046,-180,0,0
"12812",0.5,8640,394.84140354977,180,0,0
"12813",0.5,8620,416.458501176909,180,0,0
"12814",0.5,8620,383.829620149219,-180,0,0
"12815",0.5,8600,426.628143003676,180,0,0
"12816",0.5,8600,373.660682731192,-180,0,0
"12817",0.5,8580,423.02251110808,180,0,0
"12818",0.5,8580,377.266290555825,-180,0,0
"12819",0.5,8560,405.060145551921,180,0,0
"12820",0.5,8560,395.228461817373,-180,0,0
"12821",0.5,8540,373.603873316082,180,0,0
"12822",0.5,8540,426.686271729181,-180,0,0
"12823",0.5,8520,333.027977192891,180,0,0
"12824",0.5,8520,467.259996410226,-180,0,0
"12825",0.5,8500,526.754259176319,-180,0,0
"12826",0.5,8500,273.486101102433,180,0,0
"12827",0.5,8480,539.68759036297,-180,0,0
"12828",0.5,8480,260.563803493511,180,0,0
"12829",0.5,8460,534.6169804315,-180,0,0
"12830",0.5,8460,265.649258050384,180,0,0
"12831",0.5,8440,507.802279193638,-180,0,0
"12832",0.5,8440,292.471733495986,180,0,0
"12833",0.5,8420,331.478846554601,180,0,0
"12834",0.5,8420,468.804289837339,-180,0,0
"12835",0.5,8400,374.43842141144,180,0,0
"12836",0.5,8400,425.846178054111,-180,0,0
"12837",0.5,8380,417.262104156631,180,0,0
"12838",0.5,8380,383.027044504823,-180,0,0
"12839",0.5,8360,461.913597232779,180,0,0
"12840",0.5,8360,338.372489568748,-180,0,0
"12841",0.5,8340,520.59248154948,180,0,0
"12842",0.5,8340,279.649729296252,-180,0,0
"12843",0.5,8320,552.689306916742,180,0,0
"12844",0.5,8320,247.543474942053,-180,0,0
"12845",0.5,8300,571.935422994546,180,0,0
"12846",0.5,8300,228.298829242412,-180,0,0
"12847",0.5,8280,567.09422185272,180,0,0
"12848",0.5,8280,233.140578696621,-180,0,0
"12849",0.5,8260,543.175052345381,180,0,0
"12850",0.5,8260,257.080465176958,-180,0,0
"12851",0.5,8240,510.753806700464,180,0,0
"12852",0.5,8240,289.505184226437,-180,0,0
"12853",0.5,8220,481.521776785608,180,0,0
"12854",0.5,8220,318.748552599922,-180,0,0
"12855",0.5,8200,453.647504527587,180,0,0
"12856",0.5,8200,346.63643388194,-180,0,0
"12857",0.5,8180,435.848559424281,180,0,0
"12858",0.5,8180,364.439829261508,-180,0,0
"12859",0.5,8160,424.471727784257,180,0,0
"12860",0.5,8160,375.817029249622,-180,0,0
"12861",0.5,8140,418.399208005052,180,0,0
"12862",0.5,8140,381.889509436442,-180,0,0
"12863",0.5,8120,416.297979932511,180,0,0
"12864",0.5,8120,383.990621670149,-180,0,0
"12865",0.5,8100,417.638803248759,180,0,0
"12866",0.5,8100,382.649664436933,-180,0,0
"12867",0.5,8080,421.964153641835,180,0,0
"12868",0.5,8080,378.324268602766,-180,0,0
"12869",0.5,8060,428.709068282507,180,0,0
"12870",0.5,8060,371.579798362451,-180,0,0
"12871",0.5,8040,436.814941151999,180,0,0
"12872",0.5,8040,363.474298578687,-180,0,0
"12873",0.5,8020,444.324934202712,180,0,0
"12874",0.5,8020,355.964163706172,-180,0,0
"12875",0.5,8000,451.315316035878,180,0,0
"12876",0.5,8000,348.969697198831,-180,0,0
"12877",0.5,7980,349.003695925931,-180,0.45,0
"12878",0.5,7980,451.280138807138,180,0,0
"12879",0.5,7960,440.200257142307,180,0,0
"12880",0.5,7960,360.088483654428,-180,0.5,0
"12881",0.5,7940,431.649845572188,180,0,0
"12882",0.5,7940,368.639523043996,-180,0.5,0
"12883",0.5,7920,423.372365559684,180,0,0
"12884",0.5,7920,376.916519767838,-180,0.5,0
"12885",0.5,7900,383.804371267091,-180,0.5,0
"12886",0.5,7900,416.484312572517,180,0.26,0
"12887",0.5,7880,411.260729710571,180,0.5,0
"12888",0.5,7880,389.027872815728,-180,0.5,0
"12889",0.5,7860,407.618157438003,180,0.5,0
"12890",0.5,7860,392.670477820095,-180,0.5,0
"12891",0.5,7840,405.429725029971,180,0.5,0
"12892",0.5,7840,394.858948871028,-180,0.5,0
"12893",0.5,7820,404.689675990026,180,0.5,0
"12894",0.5,7820,395.599021320231,-180,0.5,0
"12895",0.5,7800,405.727299249265,180,0.5,0
"12896",0.5,7800,394.56138441572,-180,0.5,0
"12897",0.5,7780,409.271138573065,180,0.5,0
"12898",0.5,7780,391.017372690141,-180,0.5,0
"12899",0.5,7760,385.682683354244,-180,0.5,0
"12900",0.55,7760,414.605545115191,180,0.5,0
"12901",0.73,7740,422.945804123301,180,0.5,0
"12902",0.5,7740,377.341992691625,-180,0.5,0
"12903",0.81,7720,433.96964698052,180,0.5,0
"12904",0.5,7720,366.31797329057,-180,0.5,0
"12905",0.62,7700,447.144670776557,180,0.5,0
"12906",0.5,7700,353.143447339535,-180,0.5,0
